count,date,title,description,org_link,link
786,2024-01-22 17:27:00,"투어스, '세븐틴 응원·방시혁 칭찬' 업고 당찬 데뷔 [종합]",투어스는 플레디스엔터테인먼트가 세븐틴 이후 무려 9년 만에 선보이는 <b>신인</b> 보이<b>그룹</b>이다. K팝 대표 <b>그룹</b>으로 활약하고 있는 세븐틴의 직속 후배라는 점에서 투어스를 향한 기대치가 높은 상황. 지훈은 &quot;선배님들의... ,https://www.hankyung.com/article/202401221837H,https://n.news.naver.com/mnews/article/015/0004939699?sid=106
787,2024-01-22 17:27:00,"[MD포토] 투어스 신유, '어디에 있나요?'",<b>신인</b> 아이돌<b>그룹</b> 투어스(TWS) 신유가 22일 오후 서울 한남동 블루스퀘어에서 진행된 데뷔앨범 미니 1집 '스파클링 블루(Sparkling Blue)' 발매 쇼케이스에서 열정적인 무대를 선보이고 있다. '세븐틴 동생 <b>그룹</b>... ,https://mydaily.co.kr/page/view/2024012217264149608,https://n.news.naver.com/mnews/article/117/0003802004?sid=106
788,2024-01-22 17:24:00,"[MD포토] 투어스, '청량감 폭발!'",<b>신인</b> 아이돌<b>그룹</b> 투어스(TWS) 22일 오후 서울 한남동 블루스퀘어에서 진행된 데뷔앨범 미니 1집 '스파클링 블루(Sparkling Blue)' 발매 쇼케이스에서 열정적인 무대를 선보이고 있다. '세븐틴 동생 <b>그룹</b>' 투어스는... ,https://mydaily.co.kr/page/view/2024012217233245737,https://n.news.naver.com/mnews/article/117/0003802002?sid=106
789,2024-01-22 17:22:00,"[종합] &quot;롤모델은 세븐틴, 원동력 돼&quot;...투어스, 짜릿+무해한 '세븐틴 동생그...","투어스는 플레디스 엔터테인먼트가 세븐틴 이후 무려 9년만에 선보이는 보이<b>그룹</b>이자, 하이브 레이블즈가 2024년 첫 선보이는 <b>신인그룹</b>이다. 지훈은 &quot;데뷔 전부터 많은 관심 주셔서 감사하다. 선배님들의 커리어... ",https://www.sportsw.kr/news/newsview.php?ncode=1065600189199225,https://www.sportsw.kr/news/newsview.php?ncode=1065600189199225
790,2024-01-22 17:21:00,"라이즈, '러브 119' 멀티 히트…&quot;브리즈의 노력 덕분에 1위&quot;",박결 인턴 기자 = 대세 <b>신인</b> 보이<b>그룹</b> '라이즈(RIIZE)'의 신곡 '러브 원원나인(Love 119)'이 '멀티 히트'를 터뜨렸다. 22일 소속사 SM엔터테인먼트에 따르면 라이즈의 신곡 '러브 119'가 음악방송과 음원 차트에서... ,http://www.newsis.com/view/?id=NISX20240122_0002600837&cID=10601&pID=10600,https://n.news.naver.com/mnews/article/003/0012332832?sid=106
791,2024-01-22 17:20:00,"투어스 &quot;천계영 작가와 협업, 앨범 애정 커져…투어스와 닮은 부분 많아&quot; [MD...","TWS는 플레디스 엔터테인먼트가 세븐틴 이후 9년 만에 내놓는 <b>신인 그룹</b>이다. 'TWENTY FOUR SEVEN WITH US'의 줄임말로, 하루를 뜻하는 숫자 24와 일주일을 뜻하는 숫자 7로 '언제나 TWS와 함께'라는 뜻을 내포한다. 이들의 데뷔... ",https://mydaily.co.kr/page/view/2024012217193392250,https://n.news.naver.com/mnews/article/117/0003802000?sid=106
792,2024-01-22 17:19:00,"&quot;최고의 <b>신인</b> 될 것&quot; 투어스, 세븐틴 잇는 청량+풋풋 신예(종합) [N현장]","이들은 하이브의 올해 첫 <b>신인그룹</b>이자 세븐틴 이후 플레디스가 9년만에 선보이는 <b>그룹</b>으로 큰 관심을 받았다. 이에 지훈은 &quot;데뷔 전부터 많은 관심을 주셔서 감사하다&quot;라며 &quot;선배님들의 커리어와 땀, 노력 덕분에 이만큼... ",https://www.news1.kr/articles/5298042,https://n.news.naver.com/mnews/article/421/0007306663?sid=106
793,2024-01-22 17:18:00,투어스 신유 &quot;'세븐틴 동생' '최고의 기대주' 수식어? 기분 좋은 부담&quot; [ST현...,"'하이브 레이블즈' 플레디스 엔터테인먼트가 <b>그룹</b> 세븐틴 이후 9년 만에 선보이는 <b>신인</b> 보이<b>그룹</b> 투어스(신유, 도훈, 영재, 한진, 지훈, 경민)는 이날 '스파클링 블루'를 통해 화려한 데뷔를 알렸다. 대형 소속사가... ",http://www.stoo.com/article.php?aid=91346435130,http://www.stoo.com/article.php?aid=91346435130
794,2024-01-22 17:16:00,"“세븐틴 후배=원동력” 투어스, 기대주에서 ‘최고의 <b>신인</b>’으로 첫걸음[SS현...",박진업 기자 upandup@sportsseoul.com “<b>신인</b>의 패기로 매 순간 최선을 다하면서 투어스가 어떤 길을 걸어가는지 무대로 보여드리겠다.” 열정과 싱그러움으로 똘똘 뭉친 <b>신인그룹</b> 투어스(TWS)가 선배 <b>그룹</b> 세븐틴의 뒤를... ,https://www.sportsseoul.com/news/read/1392703?ref=naver,https://n.news.naver.com/mnews/article/468/0001024062?sid=106
795,2024-01-22 17:16:00,"&quot;퍼펙트돌 되길&quot; 투어스, 세븐틴 뒤이을 최고의 기대주[종합]","'세븐틴 동생 <b>그룹</b>'이자 올해 데뷔하는 <b>신인 그룹</b> 가운데 큰 기대를 받고 있는 만큼 당찬 목표를 밝히기도 했다. 도훈은 &quot;데뷔를 목표로 달려왔는데, 헛되지 않도록 열심히 하겠다. <b>신인</b>의 패기로 매순간 다 하겠다&quot;며... ",http://www.celuvmedia.com/article.php?aid=1705911202470026007,http://www.celuvmedia.com/article.php?aid=1705911202470026007
796,2024-01-22 17:15:00,투어스 &quot;롤모델은 세븐틴…고기 사주셔서 몸도 마음도 건강해져&quot; [MD현장],"플레디스 엔터테인먼트가 세븐틴 이후 9년 만에 내놓는 <b>신인 그룹</b>인 TWS. 이들의 데뷔 앨범 제작은 세븐틴부터 애프터스쿨, 뉴이스트, 아이즈원 등의 앨범을 프로듀싱한 한성수 마스터 프로페셔널이 총괄했다. 지훈은 이에... ",https://mydaily.co.kr/page/view/2024012217142224901,https://n.news.naver.com/mnews/article/117/0003801997?sid=106
797,2024-01-22 17:15:00,"“하이브 <b>신인</b>=기분좋은 부담감” 투어스, 방시혁도 기대하는 세븐틴 동생<b>그룹</b>...",지난해부터 청량 콘셉트를 내세운 <b>신인 그룹</b>들이 많은 가운데 투어스 표 청량의 매력은 무엇이라고 생각하냐는 질문에 투어스는 &quot;여섯 멤버의 시너지로 표현된 입체적 청량함과 풋풋함이라고 생각한다. 저희도... ,https://www.newsen.com/news_view.php?uid=202401221335330410,https://n.news.naver.com/mnews/article/609/0000815659?sid=106
798,2024-01-22 17:14:00,"투어스, 2024년 기대주로 데뷔…&quot;무대 통해 우리의 길 보여드릴 것&quot;",하이브 소속 레이블 플레디스엔터테인먼트의 <b>신인 그룹</b> 투어스(TWS)가 설렘 가득한 데뷔 앨범으로 가요계에 출사표를 던진다. 투어스는 22일 서울 용산구 한남동에 위치한 블루스퀘어 마스터카드홀에서 열린 데뷔... ,https://www.newspim.com/news/view/20240122000915,https://www.newspim.com/news/view/20240122000915
799,2024-01-22 17:13:00,"TWS(투어스), “청량감·에너지 더한 퍼포, 늘 보여드릴 것”(쇼케이스)",22일 서울 용산구 블루스퀘어 마스터카드홀에서는 <b>신인그룹</b> TWS(투어스) 첫 앨범 'Sparkling Blue'(스파클링 블루) 발매기념 미디어 쇼케이스가 열렸다. 아나운서 박선영의 사회로 진행된 이날 쇼케이스는 타이틀곡 '첫... ,https://www.etnews.com/20240122000336,https://n.news.naver.com/mnews/article/030/0003175274?sid=106
800,2024-01-22 17:12:00,투어스 &quot;롤모델? 세븐틴 보고 꿈 키워…'뷰' '아낀다' 보며 강점 연구&quot; [ST현...,"'하이브 레이블즈' 플레디스 엔터테인먼트가 <b>그룹</b> 세븐틴 이후 9년 만에 선보이는 <b>신인</b> 보이<b>그룹</b> 투어스(신유, 도훈, 영재, 한진, 지훈, 경민)는 '스파클링 블루'를 통해 이날 화려한 데뷔를 알렸다. 이날 외신 매체를 통한... ",http://www.stoo.com/article.php?aid=91346113525,http://www.stoo.com/article.php?aid=91346113525
801,2024-01-22 17:11:00,'데뷔' 투어스 &quot;여섯 멤버 모두 세븐틴이 롤모델&quot;,<b>신인</b> 보이<b>그룹</b> 투어스(TWS)가 세븐틴을 롤모델로 꼽았다. 투어스는 22일 오후 4시 서울 용산구 블루스퀘어 마스터카드홀에서 첫 번째 미니앨범 ‘스파클링 블루’(Sparkling Blue) 언론 쇼케이스를 개최했다. 이들은 이날... ,http://starin.edaily.co.kr/news/newspath.asp?newsid=01380886638760344,https://n.news.naver.com/mnews/article/018/0005659346?sid=106
802,2024-01-22 17:09:00,"&quot;기분좋은 부담감 느껴&quot;…'세븐틴 동생' 투어스, 방시혁 기대 한 몸에 안고 가...","TWS는 플레디스 엔터테인먼트가 세븐틴 이후 9년 만에 내놓는 <b>신인 그룹</b>이다. 'TWENTY FOUR SEVEN WITH US'의 줄임말로, 하루를 뜻하는 숫자 24와 일주일을 뜻하는 숫자 7로 '언제나 TWS와 함께'라는 뜻을 내포한다. 이들의 데뷔... ",https://mydaily.co.kr/page/view/2024012215440637853,https://n.news.naver.com/mnews/article/117/0003801993?sid=106
803,2024-01-22 17:09:00,"투어스 도훈 &quot;방시혁, 연습 열심히 해서 기대된다고 칭찬&quot; [N현장]",<b>신인</b> 보이<b>그룹</b> 투어스(TWS)가 방시혁 하이브 의장의 데뷔 반응에 대해 언급했다. 투어스는 22일 오후 4시 서울 용산구 블루스퀘어 마스터카드홀에서 데뷔 미니 1집 '스파클링 블루'(Sparkling Blue) 발매 기념 미디어... ,https://www.news1.kr/articles/5298041,https://n.news.naver.com/mnews/article/421/0007306633?sid=106
804,2024-01-22 17:08:00,"TWS 도훈-한진, 선배 세븐틴의 묵직한 격려? '소고기 사주셨다'","세븐틴 이후 플레디스 엔터테인먼트가 9년 만에 선보이는 <b>신인</b> 보이<b>그룹</b> TWS는 'TWENTY FOUR SEVEN WITH US'의 줄임말로, 하루를 뜻하는 숫자 24와 일주일을 뜻하는 숫자 7은 '모든 순간'을 의미한다. 즉, 팀 명은... ",https://www.mhnse.com/news/articleView.html?idxno=250228,https://n.news.naver.com/mnews/article/445/0000170251?sid=106
805,2024-01-22 17:08:00,"투어스, K-팝 최고 기대주",<b>신인 그룹</b> 투어스(TWS)가 22일 오후 서울 용산구 블루스퀘어에서 열린 데뷔앨범 '스파클링 블루'(Sparkling Blue) 발매 기념 쇼케이스에서 선공개곡 무대를 선보이고 있다. 2024.1.22,https://www.yna.co.kr/view/PYH20240122183600013?input=1196m,https://n.news.naver.com/mnews/article/001/0014460684?sid=106
806,2024-01-22 17:08:00,투어스의 칼군무,<b>신인 그룹</b> 투어스(TWS)가 22일 오후 서울 용산구 블루스퀘어에서 열린 데뷔앨범 '스파클링 블루'(Sparkling Blue) 발매 기념 쇼케이스에서 선공개곡 무대를 선보이고 있다. 2024.1.22,https://www.yna.co.kr/view/PYH20240122183500013?input=1196m,https://n.news.naver.com/mnews/article/001/0014460683?sid=106
807,2024-01-22 17:08:00,앞으로가 기대되는 투어스,<b>신인 그룹</b> 투어스(TWS)가 22일 오후 서울 용산구 블루스퀘어에서 열린 데뷔앨범 '스파클링 블루'(Sparkling Blue) 발매 기념 쇼케이스에서 선공개곡 무대를 선보이고 있다. 2024.1.22,https://www.yna.co.kr/view/PYH20240122183700013?input=1196m,https://n.news.naver.com/mnews/article/001/0014460685?sid=106
808,2024-01-22 17:07:00,투어스 '날아올라',<b>신인 그룹</b> 투어스(TWS)가 22일 오후 서울 용산구 블루스퀘어에서 열린 데뷔앨범 '스파클링 블루'(Sparkling Blue) 발매 기념 쇼케이스에서 선공개곡 무대를 선보이고 있다. 2024.1.22,https://www.yna.co.kr/view/PYH20240122183400013?input=1196m,https://n.news.naver.com/mnews/article/001/0014460680?sid=106
809,2024-01-22 17:07:00,'2024년 기대주' 투어스 데뷔 무대,<b>신인 그룹</b> 투어스(TWS)가 22일 오후 서울 용산구 블루스퀘어에서 열린 데뷔앨범 '스파클링 블루'(Sparkling Blue) 발매 기념 쇼케이스에서 선공개곡 무대를 선보이고 있다. 2024.1.22,https://www.yna.co.kr/view/PYH20240122183300013?input=1196m,https://n.news.naver.com/mnews/article/001/0014460679?sid=106
810,2024-01-22 17:07:00,'세븐틴 동생<b>그룹</b>' 투어스 정식 데뷔,<b>신인 그룹</b> 투어스(TWS)가 22일 오후 서울 용산구 블루스퀘어에서 열린 데뷔앨범 '스파클링 블루'(Sparkling Blue) 발매 기념 쇼케이스에서 타이틀 곡 '첫 만남은 계획대로 되지 않아' 무대를 선보이고 있다. 2024.1.22,https://www.yna.co.kr/view/PYH20240122183200013?input=1196m,https://n.news.naver.com/mnews/article/001/0014460678?sid=106
811,2024-01-22 17:07:00,"TWS(투어스), “선배 세븐틴, 좋은 말씀도 소고기도 주셔”(쇼케이스)",22일 서울 용산구 블루스퀘어 마스터카드홀에서는 <b>신인그룹</b> TWS(투어스) 첫 앨범 'Sparkling Blue'(스파클링 블루) 발매기념 미디어 쇼케이스가 열렸다. 아나운서 박선영의 사회로 진행된 이날 쇼케이스는 타이틀곡 '첫... ,https://www.etnews.com/20240122000333,https://n.news.naver.com/mnews/article/030/0003175271?sid=106
812,2024-01-22 17:07:00,투어스 데뷔 미니 1집 '스파클링 블루' 발매,<b>신인 그룹</b> 투어스(TWS)가 22일 오후 서울 용산구 블루스퀘어에서 열린 데뷔앨범 '스파클링 블루'(Sparkling Blue) 발매 기념 쇼케이스에서 타이틀 곡 '첫 만남은 계획대로 되지 않아' 무대를 선보이고 있다. 2024.1.22,https://www.yna.co.kr/view/PYH20240122183100013?input=1196m,https://n.news.naver.com/mnews/article/001/0014460677?sid=106
813,2024-01-22 17:07:00,"투어스, 청량한 여섯 소년",<b>신인 그룹</b> 투어스(TWS)가 22일 오후 서울 용산구 블루스퀘어에서 열린 데뷔앨범 '스파클링 블루'(Sparkling Blue) 발매 기념 쇼케이스에서 타이틀 곡 '첫 만남은 계획대로 되지 않아' 무대를 선보이고 있다. 2024.1.22,https://www.yna.co.kr/view/PYH20240122183000013?input=1196m,https://n.news.naver.com/mnews/article/001/0014460676?sid=106
814,2024-01-22 17:07:00,"'데뷔' 투어스 &quot;롤모델은 세븐틴, 음악으로 선한 영향력 전파하고파&quot;",<b>신인그룹</b> 투어스가 롤모델로 세븐틴을 꼽았다. 22일 서울 용산구 블루스퀘어 마스터카드홀에서 투어스(TWS) 데뷔 미니 1집 '스파클링 블루(Sparkling Blue)' 발매 기념 미디어 쇼케이스가 진행됐다. '세븐틴 동생<b>그룹</b>... ,https://news.jtbc.co.kr/article/article.aspx?news_id=NB12161931,https://n.news.naver.com/mnews/article/437/0000376392?sid=106
815,2024-01-22 17:06:00,TWS 신유 '첫 만남은 너무 어려워!'[포토],플레디스 엔터테인먼트의 <b>신인 그룹</b> 투어스(TWS)의 신유가 22일 오후 서울 용산구 블루스퀘어 마스터카드홀에서 열린 데뷔 미니 1집 'Sparkling Blue' 발매 기념 미디어 쇼케이스에 참석해 타이틀곡 '첫 만남은... ,http://news.tf.co.kr/read/photomovie/2070388.htm,https://n.news.naver.com/mnews/article/629/0000262391?sid=106
816,2024-01-22 17:06:00,"투어스, 청량한 무대",<b>신인 그룹</b> 투어스(TWS)가 22일 오후 서울 용산구 블루스퀘어에서 열린 데뷔앨범 '스파클링 블루'(Sparkling Blue) 발매 기념 쇼케이스에서 타이틀 곡 '첫 만남은 계획대로 되지 않아' 무대를 선보이고 있다. 2024.1.22,https://www.yna.co.kr/view/PYH20240122182700013?input=1196m,https://n.news.naver.com/mnews/article/001/0014460672?sid=106
817,2024-01-22 17:06:00,"'플레디스 대형 <b>신인</b>' 투어스, 정식 데뷔",<b>신인 그룹</b> 투어스(TWS)가 22일 오후 서울 용산구 블루스퀘어에서 열린 데뷔앨범 '스파클링 블루'(Sparkling Blue) 발매 기념 쇼케이스에서 타이틀 곡 '첫 만남은 계획대로 되지 않아' 무대를 선보이고 있다. 2024.1.22,https://www.yna.co.kr/view/PYH20240122182900013?input=1196m,https://n.news.naver.com/mnews/article/001/0014460674?sid=106
818,2024-01-22 17:06:00,'데뷔' 투어스 &quot;천계영 작가와 동명의 작품 덕에 협업…영광&quot; [N현장],<b>신인</b> 보이<b>그룹</b> 투어스(TWS)가 만화가 천계영 작가와 협업한 소감을 밝혔다. 투어스는 22일 오후 4시 서울 용산구 블루스퀘어 마스터카드홀에서 데뷔 미니 1집 '스파클링 블루'(Sparkling Blue) 발매 기념 미디어 쇼케이스를... ,https://www.news1.kr/articles/5297913,https://n.news.naver.com/mnews/article/421/0007306622?sid=106
819,2024-01-22 17:06:00,"투어스, <b>신인</b>의 칼군무",<b>신인 그룹</b> 투어스(TWS)가 22일 오후 서울 용산구 블루스퀘어에서 열린 데뷔앨범 '스파클링 블루'(Sparkling Blue) 발매 기념 쇼케이스에서 타이틀 곡 '첫 만남은 계획대로 되지 않아' 무대를 선보이고 있다. 2024.1.22,https://www.yna.co.kr/view/PYH20240122182600013?input=1196m,https://n.news.naver.com/mnews/article/001/0014460671?sid=106
820,2024-01-22 17:06:00,"'투어스' 도훈, 데뷔 무대",<b>신인 그룹</b> 투어스(TWS) 도훈이 22일 오후 서울 용산구 블루스퀘어에서 열린 데뷔앨범 '스파클링 블루'(Sparkling Blue) 발매 기념 쇼케이스에서 타이틀 곡 '첫 만남은 계획대로 되지 않아' 무대를 선보이고 있다.... ,https://www.yna.co.kr/view/PYH20240122182800013?input=1196m,https://n.news.naver.com/mnews/article/001/0014460673?sid=106
821,2024-01-22 17:06:00,"‘하이브 <b>신인</b>’ 투어스 “세븐틴 먹을 것 많이 사줘, 소고기 먹었다” 함박미...",투어스는 플레디스엔터테인먼트가 2015년 데뷔한 세븐틴 이후 9년 만에 선보이는 <b>신인</b> 보이<b>그룹</b>이자 하이브가 새해 처음으로 선보이는 <b>신인</b>이다. 롤모델이 어떤 팀이냐는 물음에 투어스는 플레디스엔터테인먼트 직속... ,https://www.newsen.com/news_view.php?uid=202401221335420410,https://n.news.naver.com/mnews/article/609/0000815656?sid=106
822,2024-01-22 17:06:00,설렘 가득 TWS 데뷔...'첫 만남은 계획대로 되지 않아' [TF사진관],플레디스 엔터테인먼트의 <b>신인 그룹</b> 투어스(TWS)가 22일 오후 서울 용산구 블루스퀘어 마스터카드홀에서 열린 데뷔 미니 1집 'Sparkling Blue' 발매 기념 미디어 쇼케이스에 참석해 타이틀곡 '첫 만남은 계획대로... ,http://news.tf.co.kr/read/photomovie/2070385.htm,https://n.news.naver.com/mnews/article/629/0000262390?sid=106
823,2024-01-22 17:06:00,"투어스 “짜릿함과 무해함이 강점, 세븐틴 ‘아낀다’·샤이니 ‘뷰’ 보며 연...",박진업 기자 upandup@sportsseoul.com <b>신인그룹</b> 투어스(TWS)가 투어스만의 청량함에 대해 이야기했다. 6인조 보이<b>그룹</b> 투어스(신유·도훈·영재·한진·지훈·경민)가 22일 미니 1집 ‘스파클링 블루(Sparkling Blue)’를 발매하고... ,https://www.sportsseoul.com/news/read/1392694?ref=naver,https://n.news.naver.com/mnews/article/468/0001024058?sid=106
824,2024-01-22 17:05:00,세븐틴 이후 9년만...청량감 가득 담은 'TWS' [TF사진관],"플레디스 엔터테인먼트의 <b>신인 그룹</b> 투어스(TWS)의 영재와 지훈, 한진, 도훈, 경민, 신유(왼쪽부터)가 22일 오후 서울 용산구 블루스퀘어 마스터카드홀에서 열린 데뷔 미니 1집 'Sparkling Blue' 발매 기념 미디어... ",http://news.tf.co.kr/read/photomovie/2070375.htm,https://n.news.naver.com/mnews/article/629/0000262388?sid=106
825,2024-01-22 17:02:00,투어스 '첫 만남은 계획대로 되지 않아',<b>신인 그룹</b> 투어스(TWS)가 22일 오후 서울 용산구 블루스퀘어에서 열린 데뷔앨범 '스파클링 블루'(Sparkling Blue) 발매 기념 쇼케이스에서 타이틀 곡 '첫 만남은 계획대로 되지 않아' 무대를 선보이고 있다. 2024.1.22,https://www.yna.co.kr/view/PYH20240122181100013?input=1196m,https://n.news.naver.com/mnews/article/001/0014460657?sid=106
826,2024-01-22 17:02:00,"[현장포토] &quot;비주얼 영재&quot;...영재, 훈남선배 아우라",<b>신인</b> 보이<b>그룹</b> '투어스(TWS) 데뷔 미니 1집 '스파클링 블루(Sprakling Blue)' 발매 기념 쇼케이스가 22일 오후 서울 용산구 한남동 블루스퀘어 마스터카드홀에서 열렸다. 영재는 네이비 니트와 화이트 팬츠로 멋을 냈다.... ,http://www.dispatch.co.kr/2279031,https://n.news.naver.com/mnews/article/433/0000100826?sid=106
827,2024-01-22 17:02:00,"도훈, 카리스마 눈빛",<b>신인 그룹</b> 투어스(TWS) 도훈이 22일 오후 서울 용산구 블루스퀘어에서 열린 데뷔앨범 '스파클링 블루'(Sparkling Blue) 발매 기념 쇼케이스에서 포즈를 취하고 있다. 2024.1.22,https://www.yna.co.kr/view/PYH20240122180600013?input=1196m,https://n.news.naver.com/mnews/article/001/0014460652?sid=106
828,2024-01-22 17:02:00,자신감 넘치는 투어스,<b>신인 그룹</b> 투어스(TWS)가 22일 오후 서울 용산구 블루스퀘어에서 열린 데뷔앨범 '스파클링 블루'(Sparkling Blue) 발매 기념 쇼케이스에서 타이틀 곡 '첫 만남은 계획대로 되지 않아' 무대를 선보이고 있다. 2024.1.22,https://www.yna.co.kr/view/PYH20240122181200013?input=1196m,https://n.news.naver.com/mnews/article/001/0014460658?sid=106
829,2024-01-22 17:02:00,"신유, 투어스만의 포즈",<b>신인 그룹</b> 투어스(TWS) 신유가 22일 오후 서울 용산구 블루스퀘어에서 열린 데뷔앨범 '스파클링 블루'(Sparkling Blue) 발매 기념 쇼케이스에서 포즈를 취하고 있다. 2024.1.22,https://www.yna.co.kr/view/PYH20240122180900013?input=1196m,https://n.news.naver.com/mnews/article/001/0014460655?sid=106
830,2024-01-22 17:02:00,"경민, 귀여운 막내",<b>신인 그룹</b> 투어스(TWS) 경민이 22일 오후 서울 용산구 블루스퀘어에서 열린 데뷔앨범 '스파클링 블루'(Sparkling Blue) 발매 기념 쇼케이스에서 포즈를 취하고 있다. 2024.1.22,https://www.yna.co.kr/view/PYH20240122180700013?input=1196m,https://n.news.naver.com/mnews/article/001/0014460653?sid=106
831,2024-01-22 17:02:00,'세븐틴 동생<b>그룹</b>' 투어스 데뷔 무대,<b>신인 그룹</b> 투어스(TWS)가 22일 오후 서울 용산구 블루스퀘어에서 열린 데뷔앨범 '스파클링 블루'(Sparkling Blue) 발매 기념 쇼케이스에서 타이틀 곡 '첫 만남은 계획대로 되지 않아' 무대를 선보이고 있다. 2024.1.22,https://www.yna.co.kr/view/PYH20240122181000013?input=1196m,https://n.news.naver.com/mnews/article/001/0014460656?sid=106
832,2024-01-22 17:02:00,"신유, 훈남 미소",<b>신인 그룹</b> 투어스(TWS) 신유가 22일 오후 서울 용산구 블루스퀘어에서 열린 데뷔앨범 '스파클링 블루'(Sparkling Blue) 발매 기념 쇼케이스에서 포즈를 취하고 있다. 2024.1.22,https://www.yna.co.kr/view/PYH20240122180800013?input=1196m,https://n.news.naver.com/mnews/article/001/0014460654?sid=106
833,2024-01-22 17:01:00,"한진, 행복한 데뷔",<b>신인 그룹</b> 투어스(TWS) 한진이 22일 오후 서울 용산구 블루스퀘어에서 열린 데뷔앨범 '스파클링 블루'(Sparkling Blue) 발매 기념 쇼케이스에서 포즈를 취하고 있다. 2024.1.22,https://www.yna.co.kr/view/PYH20240122180500013?input=1196m,https://n.news.naver.com/mnews/article/001/0014460651?sid=106
834,2024-01-22 17:01:00,"지훈, 귀여운 포즈",<b>신인 그룹</b> 투어스(TWS) 지훈이 22일 오후 서울 용산구 블루스퀘어에서 열린 데뷔앨범 '스파클링 블루'(Sparkling Blue) 발매 기념 쇼케이스에서 포즈를 취하고 있다. 2024.1.22,https://www.yna.co.kr/view/PYH20240122180400013?input=1196m,https://n.news.naver.com/mnews/article/001/0014460650?sid=106
835,2024-01-22 17:01:00,"영재, 수줍은 미소",<b>신인 그룹</b> 투어스(TWS) 영재가 22일 오후 서울 용산구 블루스퀘어에서 열린 데뷔앨범 '스파클링 블루'(Sparkling Blue) 발매 기념 쇼케이스에서 포즈를 취하고 있다. 2024.1.22,https://www.yna.co.kr/view/PYH20240122180300013?input=1196m,https://n.news.naver.com/mnews/article/001/0014460649?sid=106
836,2024-01-22 16:59:00,"'데뷔' 투어스 &quot;롤모델 세븐틴, 좋은 조언에 소고기도 많이 사줘&quot; [N현장]",<b>신인</b> 보이<b>그룹</b> 투어스(TWS)가 롤모델인 세븐틴에게 조언을 많이 얻었다고 밝혔다. 투어스는 22일 오후 4시 서울 용산구 블루스퀘어 마스터카드홀에서 데뷔 미니 1집 '스파클링 블루'(Sparkling Blue) 발매 기념 미디어... ,https://www.news1.kr/articles/5297912,https://n.news.naver.com/mnews/article/421/0007306603?sid=106
837,2024-01-22 16:58:00,'데뷔' 투어스 &quot;'롤모델' 세븐틴 선배님들이 소고기 사줘&quot;,<b>신인 그룹</b> TWS(투어스)가 세븐틴을 롤모델로 꼽았다. 22일 오후 서울 용산구 블루스퀘어 마스터카드홀에서 TWS(신유·도훈·영재·한진·지훈·경민)의 미니 1집 'Sparkling Blue' 데뷔 기념 미디어 쇼케이스가... ,https://www.slist.kr/news/articleView.html?idxno=519756,https://www.slist.kr/news/articleView.html?idxno=519756
838,2024-01-22 16:56:00,투어스 '<b>신인 그룹</b>의 패기',"<b>그룹</b> 투어스(TWS/신유,도훈,영재,한진,지훈,경민)가 22일 오후 서울 용산구 블루스퀘어에서 열린 미니 1집 '스파클링 블루(Sparkling Blue)' 데뷔 기념 쇼케이스에 참석하고 있다. TWS는 'TWENTY FOUR SEVEN WITH US'의... ",https://sports.hankooki.com/news/articleView.html?idxno=6852016,https://sports.hankooki.com/news/articleView.html?idxno=6852016
839,2024-01-22 16:56:00,"[현장포토] &quot;<b>신인</b>의 패기&quot;...경민, 파워풀 퍼포머",<b>신인</b> 보이<b>그룹</b> '투어스(TWS) 데뷔 미니 1집 '스파클링 블루(Sprakling Blue)' 발매 기념 쇼케이스가 22일 오후 서울 용산구 한남동 블루스퀘어 마스터카드홀에서 열렸다. 경민은 올화이트룩으로 멋을 냈다. 파워풀한 댄스가... ,http://www.dispatch.co.kr/2279034,https://n.news.naver.com/mnews/article/433/0000100824?sid=106
840,2024-01-22 16:50:00,"[현장포토] &quot;미소로 홀린다&quot;...도훈, 해맑은 소년미",<b>신인</b> 보이<b>그룹</b> '투어스(TWS) 데뷔 미니 1집 '스파클링 블루(Sprakling Blue)' 발매 기념 쇼케이스가 22일 오후 서울 용산구 한남동 블루스퀘어 마스터카드홀에서 열렸다. 도훈은 네이비룩으로 멋을 냈다. 잘생긴 비주얼이... ,http://www.dispatch.co.kr/2279041,https://n.news.naver.com/mnews/article/433/0000100823?sid=106
841,2024-01-22 16:44:00,"[MD포토] 투어스 신유, '매력적인 손하트'",<b>신인</b> 아이돌<b>그룹</b> 투어스(TWS) 신유가 22일 오후 서울 한남동 블루스퀘어에서 진행된 데뷔앨범 미니 1집 '스파클링 블루(Sparkling Blue)' 발매 쇼케이스에서 포토타임을 갖고 있다. '세븐틴 동생 <b>그룹</b>' 투어스는... ,https://mydaily.co.kr/page/view/2024012216431016206,https://n.news.naver.com/mnews/article/117/0003801985?sid=106
842,2024-01-22 16:44:00,"[현장포토] &quot;7초면 충분해&quot;...지훈, 청량 모먼트",<b>신인</b> 보이<b>그룹</b> '투어스(TWS) 데뷔 미니 1집 '스파클링 블루(Sprakling Blue)' 발매 기념 쇼케이스가 22일 오후 서울 용산구 한남동 블루스퀘어 마스터카드홀에서 열렸다. 지훈은 스트라이프 셔츠로 멋을 냈다. 소년미가... ,http://www.dispatch.co.kr/2279033,https://n.news.naver.com/mnews/article/433/0000100822?sid=106
